uid,name,level,la,fid,faction,rankedwarhits,attackswon,xantaken,useractivity,retals,boostersused,energydrinkused,specialammoused,dukecontractscompleted,refills,total
2586873,Mrfister9,90,1718851548,6974,Onion Smugglers,737,9084,2587,3653692,27,86,735,8650,235,720,1697436353
2586876,Elektrofiziks,85,1718872896,42671,The Hellfire Club,723,7702,2858,5519063,159,493,192,11954,307,922,2230645366
2587064,kacidest,91,1718871028,8500,Extinction,3491,10299,2232,7162690,489,355,1150,17133,1114,664,1315905010
2587466,Muley,82,1718862673,13502,Dead or Alive,329,11484,2687,5122632,24,163,187,11479,741,1096,1938431639
2587469,Kuto,90,1718877070,8537,NNGO,1403,7854,2737,5448570,145,175,1812,6386,588,780,2112955188
2587548,Ebling,91,1718870711,9305,Legitimate Business,794,5674,2585,4454635,7,56,389,507,115,412,1644787548
2587660,WhackedMaki,100,1718859537,8085,Nuclear Blast,2181,12413,2984,24444523,434,949,3102,15922,800,820,2768327549
2587824,Padre,80,1718865872,19,39th Street Killers,1040,8691,2814,13826950,261,231,350,13815,638,1043,2166513424
2587904,Rats,76,1718860801,15083,Leeches,1795,3480,731,3229881,24,205,393,1000,206,840,866319392
2587915,KopNudler,98,1718877763,366,Evolution,1096,11481,3167,8137346,70,553,400,31951,671,1057,2166110429
2587931,ePanda,19,1718869089,39788,Cerberus,1036,6626,1496,5738229,14,84,4,6,772,490,441338460
2587965,RoadKillV,45,1718878422,8867,Monarch Chrysalis,489,1407,506,1679392,0,79,118,0,214,230,6247812
2587977,EvilKakapo,99,1718873895,10877,House of Dragonborn,495,9682,3735,9371837,46,169,598,15821,375,1250,3687684664
2588103,Slave-D-Luffy,89,1718874755,8954,Nuclear Armageddon,416,5815,2603,6766616,4,190,64,500,330,371,1494862519
2588126,TMRow,90,1718870115,32395,-Aurora-,792,8931,2448,5220640,92,113,156,657,305,741,1330380111
2588237,GDearlyshift,98,1718876505,22781,The Wolverines,1107,8063,3795,9707241,60,393,1205,56142,1031,1295,4000756240
2588281,Klem,77,1718842429,10877,House of Dragonborn,1249,7369,3156,4410550,30,449,280,3753,370,1201,2956289674
2588431,Baroni,93,1718862777,8803,Buttgrass Inc,839,7719,2715,5606817,29,76,248,2420,509,1112,2460039868
2589028,Rikhart,100,1718875063,41853,Blood Money,2927,11601,3576,13452867,720,309,1713,27655,620,1256,3341624107
2589188,Billness,69,1718857720,13665,PT-Penguins,626,9781,2869,9370207,90,155,3906,7046,283,1043,2622623853
2589235,Dokotela,90,1718870918,33007,HAKA,3033,9752,2807,9557033,102,367,65,9352,477,937,1752831997
2589549,Aseal,100,1718875679,6731,The Next Level,1320,10858,3555,6536965,110,467,1580,21973,645,1266,3516140342
2589580,Jikkar,87,1718878146,9745,Emergency Room,615,5481,1929,4723913,86,77,168,3218,478,770,1130670374
2589620,Mojoman,96,1718872378,8954,Nuclear Armageddon,386,8817,3201,10464360,89,166,987,42913,1095,1185,3070977609
2590021,JulTako,55,1718878291,32781,HAMAG HQ,1920,3011,1502,1556093,3,200,8,201,25,443,391221632
2590086,_Phil_,90,1718859865,22492,Dystopia,1323,10808,2748,6569602,138,177,2159,23697,1069,974,2240176577
2590158,Vialle,50,1718854422,14686,Endless Endeavor,263,5701,2082,3779772,31,153,9,6944,324,725,1476863359
2590423,UWBFS,55,1718850432,8954,Nuclear Armageddon,186,2137,1579,3823070,7,57,2,4,112,612,737049714
2590694,raas915,71,1718873420,25001,The Red Knights,950,9113,2839,5769990,89,326,646,1415,1014,1046,2135064445
2590792,Heterochromic,91,1718859813,42125,ODB,2235,7827,2512,12670990,254,272,764,19150,597,667,1579557268
2590827,VioletShura,91,1718866614,41419,Riot,1678,9895,3868,5172967,197,194,513,1045,334,1148,3594921948
2590901,InternationalM,89,1718862436,18736,Monarch Research,222,4451,2853,8501198,8,199,526,2021,145,1060,1954535304
2590936,strum,90,1718872237,7969,WIT-Premier,1552,7604,2613,3845423,80,83,359,1876,172,609,1785474963
2591046,Whisperis,100,1718864163,10818,Lex Wolverines,1880,20389,3227,7206953,529,849,1624,59428,880,1243,2301881485
2591127,Rukozhopus,99,1718877100,9041,PT-Calculated,718,9151,3970,15475164,66,37,164,30565,940,1371,4183716928
2591556,MorsDolor,26,1718870266,9420,Sacrifice,3406,10328,3790,11558908,736,790,849,73693,868,1231,3741319275
2591964,ST3V3N,89,1718872378,10174,AQUA-Poseidon,264,4111,2904,5384256,19,22,953,424,239,1000,2318833749
2592013,THLPH,82,1718859742,42741,Black  Lotus  Society,1559,6345,1636,3742455,17,105,92,8264,464,505,777691980
2592447,gauntkev,82,1718872952,10296,Retaliation,1130,5103,1796,5625035,118,265,513,1138,160,483,852356010
2592901,mattynob,100,1718878394,10818,Lex Wolverines,1708,14878,2733,8944932,266,329,971,12610,937,1055,2314080118
2593117,moondog,94,1718877690,10820,Lithium,648,6800,3584,7321740,24,73,1460,18581,1046,1168,3423861151
2593445,BONK,92,1718878123,9041,PT-Calculated,609,9110,2582,9245303,61,151,518,22792,917,908,1620306559
2593472,Rojya,100,1718877738,9041,PT-Calculated,473,9690,3014,5027051,9,105,77,10250,1039,1123,2571069339
2593693,mrhoodedclaw,21,1718875988,10877,House of Dragonborn,2660,7646,2374,3504985,29,328,101,5976,531,648,1119157576
2593979,keimen,93,1718876901,25001,The Red Knights,1144,8705,2661,7638105,100,336,258,579,129,928,1515116751
2594205,Funko,83,1718849697,25025,DP Warriors,891,5154,2046,2370587,32,248,1233,1000,94,723,1461957388
2594546,Scooper54,83,1718878302,48640,Infernum Apocalypse,2300,6618,1971,14361150,311,307,1116,4947,270,584,868521445
2594749,ToMEw,82,1718866843,11796,SMTH - Bright Summit,914,4360,2923,5727538,145,135,333,0,342,754,2528921771
2595201,Pinball,99,1718851870,18736,Monarch Research,799,8870,3510,7289191,48,527,3575,13099,508,1182,4083640522
2595390,CaptoonAhab42,93,1718865000,42125,ODB,796,7412,2786,5418697,159,211,1146,14208,382,1138,2394851421
2595450,nearlywhole,45,1718877593,7002,Karma Chameleons,1110,8121,3922,21687085,254,569,4955,13152,1048,1360,4721064711
2595471,22Reflex,91,1718867380,15222,Dark Arts,3573,9672,2205,5211542,164,149,287,1100,191,525,778251184
259560,Reilly,100,1718877648,12893,Darkside,2542,31455,7131,44735006,1010,1962,4043,15008,568,2794,10239530160
2595732,Chuwawaloki,59,1718850400,7282,Luscious Dreams,1775,5444,762,7225090,86,85,243,2475,161,254,80453581
2595950,Trencal,94,1718854202,8715,Midnight X,1459,8833,2800,4597996,23,70,625,9140,431,1125,1655619220
2596051,a3chem,87,1718860203,8520,Xenon,543,4275,1861,4612211,13,86,540,94,285,373,912601472
2596088,Zhooy_,85,1718853380,8509,Wandering Earth,746,3455,3218,4489862,72,43,32,0,180,1196,2902267540
2596187,Titan5,70,1718878095,8954,Nuclear Armageddon,79,3904,2632,4441378,3,335,711,0,156,884,2199196757
2596195,Marlonnash,92,1718874670,6731,The Next Level,306,8952,2898,6475896,44,144,296,9674,617,1085,2525028781
2596452,YippeeKayYay,99,1718862290,9055,Natural Selection IV,602,13498,2269,7574488,78,158,1451,12087,920,842,1496285298
2596464,Sukfa,92,1718859507,8520,Xenon,1357,8351,2606,6075965,22,250,213,3172,339,873,1839078668
2596679,Yidao,68,1718878300,27902,SMTH - Concord,380,1471,3989,26995561,140,35,4848,13239,44,1254,4428861519
2596787,Furinkazan,92,1718877629,8151,Chromatic,1454,10660,3423,6035725,102,129,468,12552,502,1140,2845106502
2596851,JamieIsI,64,1718847331,9176,The Iron Fist,333,5296,1990,2816250,25,195,324,21,70,293,1163463213
2596940,Costex90,85,1718874197,9041,PT-Calculated,620,8459,2368,4276852,51,113,2,3700,471,1044,1791843080
2596958,PaprikaBot,80,1718877643,9305,Legitimate Business,1222,9090,2189,3993014,51,236,1433,10219,348,794,1286110520
2597057,skid_da_5-9,85,1718850510,9176,The Iron Fist,786,9979,2468,5644623,28,243,779,12000,549,739,1594456787
2597103,TESV,75,1718878151,8317,Naughty Souls,378,5257,2338,2406703,1,145,142,384,133,998,1858277685
2597131,Onigiri,49,1718859229,48689,InGen,1436,8984,1961,4583593,63,636,116,0,243,579,725192925
2597200,IndyCision,69,1718873796,33241,Nub Navy,587,8472,1894,12191314,19,57,75,10250,611,552,993224422
2597310,Jonas,100,1718876306,1149,WTF,2566,10926,4059,10823375,873,147,639,5067,722,1278,3949632005
259767,Jammy_Git,100,1718865754,230,PT-Family,598,47299,10369,42804137,294,1364,4628,26410,2105,4133,12750705236
2598073,flaviotobi,85,1718875688,8317,Naughty Souls,107,4489,1439,3484758,2,129,0,70,89,437,951077091
2598132,Xena,99,1718877927,22295,Aquarius,2056,11786,2978,16890816,233,595,3766,7153,365,891,2401102212
2598231,Sheepie,80,1718871299,22781,The Wolverines,1922,13256,3788,9517187,388,351,5318,10888,1155,1308,4372317975
2598410,Unapologetic,90,1718878453,13665,PT-Penguins,417,5505,3207,12321536,56,42,1968,0,408,1103,2315693807
2598421,Gorrrk,85,1718874537,8836,Vinerri,1466,6317,2235,5311756,92,412,198,2518,389,770,1223375718
2598491,whiper,45,1718865290,8317,Naughty Souls,655,9290,3106,4692965,46,170,259,5133,531,1138,2720820130
2598658,Scrappy-Doo,55,1718873817,36660,Premature Attackulation,1604,3096,1120,3529297,3,436,37,646,199,309,90781670
2598727,Aamli1K,98,1718876383,8677,WIT-Ranger,3575,13527,2983,8708873,591,372,919,11063,718,1133,2503298106
2598795,TwistedErik,61,1718868059,42125,ODB,135,3396,724,1622609,1,91,115,1624,251,269,39267671
2598803,BlackClown,19,1718873653,15644,New Sith Order,468,12713,2867,11764917,157,293,223,4760,241,940,1996301666
2598903,LilyWeiner,100,1718851996,9041,PT-Calculated,830,12806,3041,8867654,22,220,849,21694,707,1071,2461115601
2599016,UNTOUCHDH3RO,92,1718857777,44865,Clockwork Orange,667,7052,2501,3667256,19,533,1089,2589,373,1065,2048909990
2599193,Nabster91,71,1718861197,12893,Darkside,529,6937,2644,6431505,17,145,248,4987,549,975,1767574831
2599261,Nightingalez,87,1718874659,7227,The Collective JTF,932,7181,2532,9100985,260,327,488,2950,305,876,1731579974
2599394,Vyse,59,1718878008,15083,Leeches,607,1569,1167,912475,1,172,16,0,73,383,331474198
2599450,NoirHearts,88,1718877202,8938,Arcadia,579,9811,2791,5172575,51,85,427,28614,1061,1046,2141744575
2599678,Jaxxus,90,1718878143,9055,Natural Selection IV,474,3365,3482,6799544,129,213,2067,6308,85,1007,3508511421
2599904,ScocoS,50,1718865934,8151,Chromatic,1065,11416,3028,7683839,55,136,1934,30857,855,1136,2468563160
2599947,Cyclone1070,74,1718876383,9100,The Black Hand,368,3059,1124,3304750,6,36,27,250,140,163,202303841
2600123,Ioo,15,1718873359,13502,Dead or Alive,201,6782,3286,7504122,3,77,963,500,15,1026,3008259731
2600347,JimmyCooks,57,1718836624,39756,Abusement Park,1281,12032,3348,6166256,250,157,33,24144,620,1024,2550572133
2600757,teewhyhej,69,1718865727,7227,The Collective JTF,1514,4867,2180,2424364,60,113,303,1054,291,695,1473594635
2600874,PipemusRex,62,1718860013,13851,Nuclear Therapy,261,1476,818,3565027,0,75,19,3485,56,111,21955443
2600955,Kelly902,95,1718875409,9041,PT-Calculated,673,7585,2887,10580403,5,276,1222,480,464,893,2328384376
2600962,CHaurora,99,1718877846,11796,SMTH - Bright Summit,2449,10526,3609,12956865,371,232,2874,22451,1056,1294,3951244894
2601198,LonelyAmanda,95,1718877969,9032,Wolf Pack,518,10224,2055,8295432,6,41,268,18370,1030,678,1347864024
2601348,Fakoliy,90,1718872928,16335,SMTH - November Chopin,1138,5913,3780,7663333,79,22,348,8,497,1279,4255537732
2601384,Darmok,100,1718854549,230,PT-Family,952,12631,3618,12183885,17,678,4020,10719,981,1248,4200243528
2601537,Hemera,76,1718875456,21368,Escensio Incursus,506,2161,2540,4021094,15,40,193,0,15,548,1874346228
2601667,HandEyeProtege,59,1718864041,44865,Clockwork Orange,569,5561,3075,7170963,39,21,0,604,336,1073,2368315260
2601735,Orange_Walrus,97,1718867260,10184,Conscientious,4037,10246,2703,9508347,145,434,2422,12313,538,1096,2078236503
2601761,kingVoid,97,1718873890,13665,PT-Penguins,1193,8837,3222,10043206,48,716,5148,18194,410,1072,3554591052
2601869,RoqueAuFabii1,95,1718849392,10820,Lithium,539,8829,3303,8185122,8,605,637,92875,1293,1242,3449244150
2601877,Fone,84,1718859035,19,39th Street Killers,542,3109,3685,4947592,12,83,369,278,56,1323,3998528248
260199,Silhouette,80,1718861252,16312,39th Street Killers X,943,22364,9453,18075396,204,231,6036,24257,195,3204,11810502726
2602068,Zun,89,1718877940,20465,SMTH - Phoenix Nirvana,829,3472,3764,6209506,52,89,91,0,294,1316,4450461095
2602492,ChiefDean,83,1718877843,10174,AQUA-Poseidon,249,15588,3028,9384671,26,178,260,11108,847,1041,1957558953
2602528,Robodashy,91,1718875827,33007,HAKA,560,6295,2916,6151374,17,725,405,19689,179,1144,2815104370
2603171,Violence,97,1718875503,10174,AQUA-Poseidon,825,13274,2672,9804668,7,343,728,19735,808,1126,2316027611
2603254,knifecat101,86,1718856463,19,39th Street Killers,73,5329,3290,2340140,2,828,1620,443,45,1087,3246272258
2603267,roottori,100,1718877780,13665,PT-Penguins,576,9201,3352,10996084,46,237,754,27866,991,1214,3138276699
2603338,deneb,100,1718878153,8520,Xenon,1487,11093,3232,11341886,231,200,1353,29153,919,1172,2981494169
2603615,dc_angel,85,1718868518,9356,SMTH - Party Animals,690,4165,3283,3499179,17,89,0,120,517,1238,3073865677
2603688,BoyPrincess,50,1718877933,11796,SMTH - Bright Summit,95,1441,940,1686837,0,6,0,0,18,344,186221531
2603798,PlatypusRex,100,1718869957,10174,AQUA-Poseidon,312,13152,3856,15156520,121,797,1827,47607,1280,1308,3803173853
2603921,Subetai,92,1718877363,36134,SMTH - Silver Hand,2627,7821,3511,7988594,16,77,347,330,1065,1128,3007580087
2604235,galah,81,1718864904,35507,The Nest,199,5138,3281,8625218,13,279,360,0,174,1033,3177397381
2604284,Kamai,89,1718853686,9041,PT-Calculated,776,7771,2505,2976951,22,159,474,0,98,859,1741827059
2604322,Mummo,99,1718873430,16312,39th Street Killers X,785,9609,3322,10704043,77,256,4822,12639,692,1162,3427481083
2604528,Ksenon,99,1718876733,7709,Vulpes Vulpes,652,7879,3368,10511089,87,66,909,10433,847,1120,3006318096
2604653,XxKaixX,55,1718877224,44758,NPO - Prosperity,275,2422,938,1019954,7,50,3,660,321,265,17852202
2604992,UnknownRand,90,1718875760,35507,The Nest,546,5618,2563,3309232,273,666,2016,22737,582,934,2359670283
2605129,DaigleTheBagel,100,1718872777,21368,Escensio Incursus,1168,13660,3207,14294230,283,596,4122,39970,1237,1186,3277870606
2605152,Mr_Disaster,100,1718870804,6731,The Next Level,2891,13850,3084,25276180,323,2283,5381,11226,597,1130,4170247220
2605349,FloppyCheeks,80,1718877153,35507,The Nest,217,4124,2055,5487221,10,156,38,6241,277,685,1418326106
2605359,Filthy_Fluffles,69,1718875727,42125,ODB,233,4939,879,4967758,3,73,372,245,250,362,242799724
2605415,FlyAgaric,100,1718874923,20747,Damage Inc,2288,10874,3941,25627697,176,136,665,5685,291,1348,3832340566
2605556,Doobydoo,99,1718857347,6731,The Next Level,1877,9823,3048,12431381,379,425,2749,21741,573,1135,3073193383
2605613,Asbestos,96,1718870595,7835,Monarch Mutation,867,9912,2673,11827772,330,691,881,14882,367,1033,2289934959
2605637,CooterDefender,41,1718863456,946,PT-IronHearts,202,2374,1132,3446500,2,13,32,2550,158,312,174003695
2605649,OCTOPUS92,80,1718867746,9036,The Black Pearl,920,6317,2736,4024991,4,211,364,1111,148,931,2015900652
2605836,Dunno_,40,1718878248,45421,Ricefields of Neverland,183,1261,459,1725452,1,99,0,0,65,129,1282170
2606239,Bootleg_Epik,54,1718864533,40775,WarDogs HQ,596,5867,2096,4136139,63,85,23,3446,252,709,1330316715
2606365,Dushane,93,1718878342,8336,Monarch HQ,285,11599,2921,13237456,141,837,2053,10634,319,1008,2472532830
2606404,personamb,90,1718865358,36891,FLATLINE,361,5804,2090,1942014,13,70,139,4987,672,375,1336286685
2606458,Maionese,91,1718878482,40775,WarDogs HQ,549,5666,2923,7626221,35,228,375,350,284,999,2486460416
2606621,littlecorn,81,1718866395,8537,NNGO,643,5717,2708,2194281,83,98,336,0,139,508,1877717963
2606649,Mivalorian,45,1718877390,22691,Elysium,742,2128,896,979063,0,22,2,0,0,155,65096585
2606745,stoon,100,1718854195,16628,Chain Reaction,1130,12852,3033,11642260,230,937,1574,10761,558,1154,2642526414
2606978,Eddy,90,1718861744,9356,SMTH - Party Animals,2219,6791,3352,11214419,624,176,2695,9147,716,1280,3713777053
2607116,WohWill,83,1718875356,10566,The Rifle Company,880,5301,2088,8949051,6,53,821,1120,598,697,904083619
2607164,PsykoAktive,79,1718875044,40399,WIT-Mayhem,485,3741,2055,5920635,2,433,368,277,189,519,1526692860
2607285,Googlymoogly,99,1718874190,9041,PT-Calculated,1868,9207,2933,4746167,90,440,2822,14827,937,1076,2487707265
2607532,Wadabut,95,1718870083,17133,Torn Medical,784,6271,3012,9507248,114,57,136,10241,1316,1182,2366695471
2608152,neonred,60,1718878533,40959,EPIC Mafia,1259,4688,3025,11152590,45,115,325,19512,482,985,2632464370
2608187,DrVoid,91,1718877783,18736,Monarch Research,326,7071,2622,9482152,7,297,150,5491,549,850,1955960000
2608270,Yodelinyoder,87,1718858122,37530,The Iron Retribution,2735,6605,2803,5982808,54,16,376,1864,92,686,2075496757
2608494,Psychpuppy1369,94,1718855770,10818,Lex Wolverines,235,9564,2377,4845379,15,501,809,6718,572,791,1391619999
2608770,SerenityRain,96,1718853451,33007,HAKA,453,9950,3461,7229294,275,979,5412,18614,419,1120,4097551266
2608778,Jeff1781,99,1718852024,6974,Onion Smugglers,883,10068,2989,12564248,132,546,1268,18272,413,1044,2638896609
2608853,DirtyQTipz,93,1718877707,8520,Xenon,704,7795,3245,11370328,113,236,874,1932,448,1129,2854471117
2608933,ellpeeaxe,90,1718877762,7227,The Collective JTF,2037,8212,2305,4663166,302,84,377,1670,749,739,1416989664
2609400,dbailz31,94,1718874172,9305,Legitimate Business,1728,8086,2370,3414187,29,122,735,35315,870,815,1556898871
2609862,Marv,95,1718875101,36891,FLATLINE,756,10864,2959,5598998,69,708,4566,10521,207,942,2431102606
2610330,Drewdrew98,45,1718864357,38482,Jokerz,554,776,1517,938331,0,33,712,0,4,635,675318448
2610375,CesBot,100,1718868219,28349,Dexter&#039;s Laboratory,5595,19122,3625,25806141,1343,3260,2380,83058,1053,1148,6027729670
2610846,Auzzo,90,1718838845,8076,Order Through Chaos,1099,6339,2826,4602647,36,238,639,3228,122,610,2062108685
2610928,Hawkiedokie,84,1718877612,13131,Torn Galactic Republic,2080,8460,1975,7427732,298,108,279,4750,356,554,850615601
2611166,Lonwolf4,60,1718839651,22680,39th Street Chillers,802,3188,1610,3307747,5,30,96,1213,374,806,1082110629
2611338,Imrealbeast,80,1718872352,10820,Lithium,103,3550,1901,4233266,1,304,1775,500,289,751,1604804504
2611689,mrwhomever,50,1718876314,30820,Wolverines Gone Wild,107,3038,1269,1928469,0,508,0,1611,201,469,342152163
2612360,PedroMendez,80,1718868708,8317,Naughty Souls,879,5515,3165,7716591,35,717,43,0,211,1027,2862418168
2612376,Elisa,100,1718873348,16312,39th Street Killers X,1234,11803,3598,6277696,257,517,2984,54312,765,1251,3364525088
2612594,gears4speed,73,1718858699,8537,NNGO,512,5003,1674,2416176,5,58,66,38,112,502,698544749
2612609,FoXy-,99,1718873034,1117,Ascension,2421,15478,2972,14221258,347,243,1523,35229,1003,1048,2119915950
2612888,Rismee,95,1718849855,6731,The Next Level,944,8301,2885,3223347,56,201,318,7892,933,983,2163927565
2613101,GrandpaPablo,98,1718852386,48848,Torn 4 Life,1271,11800,2960,3956073,72,1533,4759,8297,1228,1043,2800462507
2613202,Ramchand,85,1718877827,8537,NNGO,2152,9113,3049,8301721,233,46,612,273,485,1045,2829793399
2613418,Roberto,100,1718878308,10877,House of Dragonborn,3064,13993,3604,12716156,678,320,1128,15100,1038,1329,3339892526
2613566,Fragzz,100,1718877451,16282,Nuclear Winter,1151,10522,3068,10401126,266,574,1325,12520,949,1014,2524254101
2613619,Lex_Steel,41,1718864921,7709,Vulpes Vulpes,266,5403,2299,3323834,0,118,127,0,448,1031,1335145899
2614343,JoyceQ,71,1718870739,43428,The Madhouse Resurrection,1137,5849,1280,1404044,1,10,39,0,391,241,164487094
2614795,-Jester-,84,1718850735,7049,39th Street Healers,409,5356,1451,7291309,23,285,469,14435,773,577,460242038
2615634,Iceblades,92,1718857456,10610,NPO - Strength,881,8312,3232,2238204,71,295,596,7384,517,1090,2623858629
2615765,Speeedeh,70,1718876614,7115,Republic Of Futuria,248,1401,2258,5114272,10,511,181,0,33,840,2125494878
2615848,Gblood,84,1718860858,44445,Combat Ready HQ,2907,11568,2041,5101305,195,163,196,14141,533,759,1096201748
2615917,King2021,50,1718853860,12094,Nuclear Fusion,199,3960,3146,2888559,1,340,284,5529,89,1054,2803710872
2616191,MummaPhucka,40,1718869247,2095,insurreXtion,421,1467,323,3053183,2,232,49,1721,75,189,1778659
261624,squashua,98,1718871157,13502,Dead or Alive,255,10230,2733,2029561,16,85,52,7256,174,674,2256748358
2616398,Tris,77,1718851361,9412,BLACK STATUES,353,3785,1704,5218421,1,268,254,0,200,498,927641190
2616499,AUREKAS,77,1718878303,937,Sport Club,1809,8132,3066,17360931,23,122,2402,5769,456,992,2766713416
2616736,Qfifle,100,1718876815,42125,ODB,1062,18950,3076,19847721,268,625,5890,80092,1215,1150,3440499601
2617076,GodSaten,92,1718878134,7835,Monarch Mutation,373,5714,2810,4111699,6,155,643,5686,300,1119,2646897644
2617533,Th0wz,89,1718876117,366,Evolution,493,5211,2950,4189266,18,191,509,27680,658,901,2049190465
261765,LordDani,88,1718876764,22295,Aquarius,1032,5861,2054,5011353,133,36,271,7583,320,921,1909612911
2617911,Shelkad,89,1718877002,20747,Damage Inc,802,4694,2602,4113441,13,45,147,0,168,705,2089735507
2617964,Jay_kid,50,1718856137,36660,Premature Attackulation,2219,3851,1494,2788805,25,156,233,2183,58,523,446558236
2618015,sap,46,1718877237,41702,39th Street Warriors,556,1794,714,1753004,5,90,4,0,19,272,17662516
2618062,Anthumb,100,1718877509,18736,Monarch Research,743,9658,3230,10761939,71,46,1101,10801,788,1137,2872323526
2618080,Nanceee,75,1718847008,8422,Monarch Cupid,346,4980,2890,3632948,6,170,331,4240,189,1018,2668807982
2618379,GLawuT,65,1718871545,8836,Vinerri,689,5063,2182,6954373,6,233,36,15648,384,692,1657280974
2618403,Xarhtna,99,1718876763,26437,The Pagans,1243,10423,3039,8095761,312,139,272,29132,1103,1136,2336990576
2618433,Loretta,88,1718877596,7002,Karma Chameleons,1176,5665,2428,5172052,7,385,622,32917,876,1161,2257160845
2618801,Chii-chan,27,1718861074,40624,Toxic Reign,1406,6638,2166,3525052,94,86,430,12015,529,791,1212580832
2619037,Lollyn,93,1718860354,18736,Monarch Research,362,7499,3308,16897005,2,125,1345,14977,577,1223,3560407135
2619187,Emmzki,65,1718872224,42125,ODB,228,6353,1823,3796576,10,148,259,12389,454,649,762449907
2619538,Saj,50,1718871936,946,PT-IronHearts,87,1658,835,1504629,0,299,36,0,75,201,40448864
2619659,LemonGrenade,74,1718846357,15120,Wolf Pack Next Generation,319,6916,2305,4091234,41,155,97,4414,767,512,1444736049
2619698,Aguas,90,1718871662,1117,Ascension,2168,10026,2912,5811631,39,130,1005,17163,721,883,2253675581
2619782,Lyttle,79,1718874401,10818,Lex Wolverines,1141,15178,2422,3803871,52,40,334,13431,172,873,1472432477
2619860,skmoonlight,99,1718873933,16628,Chain Reaction,1719,11962,2285,15704816,185,1366,6338,50620,476,899,4887157585
262,GoldenGuard,100,1718875831,89,Catalysis,750,12120,6153,12560012,375,736,1399,7870,268,2384,10950979909
2620098,Ardylon,69,1718876609,36891,FLATLINE,694,9808,1812,2453029,14,192,292,0,591,628,650463404
2620120,Ultanna,82,1718876807,12249,Aurora Surrealis,2519,9232,3033,5477257,324,248,188,257,233,979,2164685265
2620167,EarthFireMonkey,99,1718867416,8954,Nuclear Armageddon,365,12939,2775,10911981,74,375,2265,27200,538,1147,2484577694
2620203,Nerestro,99,1718878030,16040,Winter is Coming,1101,10614,3169,5816506,150,367,140,42114,1075,1007,2492807867
2620232,Haizof,75,1718875595,16443,Undead Syndicate,1920,9697,1786,15744160,25,18,737,22076,1273,739,765339499
2620396,SarahLynn,97,1718877229,16312,39th Street Killers X,402,11963,2876,5852694,26,226,804,9110,677,874,1871188457
2620689,funkshen,50,1718877857,15120,Wolf Pack Next Generation,215,4761,2480,3471970,36,16,7,1168,528,962,1915674384
2620709,ChickenLipz,70,1718877170,8537,NNGO,837,5289,2642,5973057,25,247,594,1651,412,292,1678232349
2620969,Fahquetu,99,1718865604,6974,Onion Smugglers,1207,13095,3346,19695188,206,295,2643,35787,1101,1190,2848619436
2621574,dustst0rm,48,1718869861,44758,NPO - Prosperity,129,1809,612,1721002,10,72,1,12816,301,202,7526062
2621642,Korviss,99,1718860661,15120,Wolf Pack Next Generation,598,9328,3492,19988768,322,779,3666,13401,446,1122,4088446315
2621711,Jadedc,68,1718876480,8803,Buttgrass Inc,724,6617,3089,10761178,72,42,597,11256,1225,962,2944788343
2621789,Unicorn,79,1718860543,6799,The Untouchables,218,4003,1867,4670832,5,40,77,1014,368,539,845951688
2621790,KiNgSLayeR64,79,1718876560,6799,The Untouchables,112,3756,1783,4423324,1,152,6,5193,431,252,734583053
2621818,UniqueDream,99,1718868720,230,PT-Family,837,12992,3303,8471550,7,212,8721,29856,852,1221,3705404079
262223,rapid_riser,100,1718874290,16312,39th Street Killers X,1732,42247,6686,42296228,2562,1091,1150,57459,2476,3949,8.7372e+12
2622580,FranklyAbsurd,100,1718875674,8336,Monarch HQ,481,10739,2946,9948658,4,484,3690,42970,577,1138,3003291280
2622637,Bardcode,93,1718878486,16040,Winter is Coming,575,7831,2327,1906807,17,34,564,0,44,475,1288806115
2622871,L0neWanderer,92,1718876071,25001,The Red Knights,861,7544,1797,2309293,5,154,535,35328,773,468,704301976
2623257,Owlvanna,96,1718858600,9032,Wolf Pack,762,10955,2953,22038107,221,95,1513,46447,1044,1001,2365045713
2623324,MiriQL,99,1718875968,22781,The Wolverines,1033,10503,2983,7257990,61,386,1444,5280,455,1029,2619226423
2623357,Renzho,86,1718875874,8520,Xenon,569,7436,2841,5073536,41,322,471,12597,730,773,2064082017
2623428,GFB,92,1718875262,27370,Desert Eagle,854,10506,2579,6848100,24,404,406,14190,854,996,1896558460
2623695,tejuguasu,85,1718878354,10610,NPO - Strength,461,7992,2129,4458203,10,97,6,2453,828,641,1046926719
2623933,crane,91,1718875403,11581,Natural Selection III,438,5841,2977,10981164,62,345,509,4607,433,1056,2677330089
2624728,blibli21742113,61,1718875289,27902,SMTH - Concord,548,4097,2263,2442196,0,19,84,0,760,583,1491251977
2624830,RusseltheMuscle,98,1718877198,22781,The Wolverines,621,9543,3248,16934865,12,275,1347,14220,943,981,2835104260
2625099,Gimmi,90,1718865900,14078,~Twisted~,96,5180,2707,3012184,8,539,52,70,326,1034,2250675140
2625139,masheen,99,1718877277,8520,Xenon,1319,11414,2565,23541057,195,189,970,37113,688,1059,1580052696
2625330,WookiesANDcream,88,1718878354,16057,Glory to Heroes,1553,7394,1630,5966139,634,901,525,45877,1031,666,983083954
2625339,Rilence,85,1718878043,9356,SMTH - Party Animals,1639,4875,2505,7516683,213,38,541,3963,429,810,1878841967
